,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1238022,1238022,2020-05-31 18:25:30,2356276337669917,"fraud_Reinger, Weissnat and Strosin",food_dining,17.74,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,265ba2471558ee2430435f762fb999fc,1370024730,38.907004,-77.264453,0
437615,437615,2019-07-14 15:09:11,5359543825610251,"fraud_Kihn, Abernathy and Douglas",shopping_net,9.36,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,d1e14c4cf5a2cfc303233081e40212c4,1342278551,46.30941,-110.251733,0
735764,735764,2019-11-10 16:18:23,4378993458389626,fraud_Johnston-Casper,travel,4.14,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,275446a29139e58d01efb0d57b950c0e,1352564303,44.834776,-71.048829,0
138823,138823,2019-03-17 02:51:19,378858024506425,fraud_Brekke and Sons,gas_transport,75.47,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,a419056ddb77e7313371a74b6cc650c7,1331952679,33.755481,-111.289241,0
652385,652385,2019-10-05 09:22:36,4586260469584,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,3.3,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,1ad56f65a64c51f42d6c75d5d8d873fd,1349428956,40.4091,-95.490491,0
109032,109032,2019-03-03 18:04:41,3591919803438423,"fraud_Boehm, Predovic and Reinger",misc_pos,6.5,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,67515459949163bf8ecaa27609141a18,1330797881,29.332465000000003,-80.170349,0
877417,877417,2019-12-21 20:51:17,3511378610369890,fraud_Pfeffer and Sons,shopping_pos,4.05,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,bce6f10c314dd7faebd56517eda260f0,1356123077,34.223062,-85.789812,0
1268392,1268392,2020-06-10 21:56:57,3500969075198072,fraud_Welch Inc,misc_net,96.58,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,380e1be987cc6758be71151b0ffbc1cc,1370901417,46.320354,-117.891628,0
13899,13899,2019-01-08 19:40:31,379141394109214,"fraud_Douglas, DuBuque and McKenzie",travel,9.47,Gerald,Anthony,M,252 Melissa Rapids Suite 944,Monetta,SC,29105,33.8084,-81.5956,1514,Chief Strategy Officer,1966-12-15,4cb546264e54dc71a438c4771b12bbe4,1326051631,33.444024,-81.873227,0
1255331,1255331,2020-06-06 22:12:14,4653879239169997,fraud_Hills-Witting,shopping_net,6.8,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,c6045fc2e0cf966b7d4131a55e494777,1370556734,37.263817,-86.292233,0
896799,896799,2019-12-26 00:50:30,3583293909206278,"fraud_Heller, Gutmann and Zieme",grocery_pos,97.22,Deborah,Fisher,F,1911 Fisher Brook,Kirtland Afb,NM,87117,35.0203,-106.5503,310,"Surveyor, land/geomatics",1978-09-30,a974ce24ee436af93314e46fbe3c6f24,1356483030,35.710868,-107.223438,0
731416,731416,2019-11-09 03:03:21,2703186189652095,fraud_Spinka-Welch,grocery_net,63.09,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,196199568461b1d7128b29cb8283b981,1352430201,36.846229,-80.51785799999999,0
879831,879831,2019-12-22 07:34:07,2264937662466770,"fraud_Ferry, Reichel and DuBuque",grocery_net,41.55,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,9198afd61460cbeab99102c8113ac0bc,1356161647,28.618827000000003,-98.396432,0
78956,78956,2019-02-16 16:31:53,4561546772499,fraud_Leannon-Nikolaus,travel,1.94,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,8ba8fb0e216ff442a80855e883ceb9fe,1329409913,35.2199,-105.064813,0
202416,202416,2019-04-14 05:15:01,3589289942931264,"fraud_Schumm, Bauch and Ondricka",grocery_pos,133.2,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,3ebe6c9bbc947ce33458ca3fa4816247,1334380501,43.787729,-97.364499,0
937012,937012,2020-01-08 03:34:28,4378993458389626,fraud_Spinka Inc,grocery_net,19.11,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,b4827baf1f57c2b43f34c4a8f9d622f7,1357616068,44.510399,-70.404741,0
889859,889859,2019-12-23 21:49:54,4836998673805450,"fraud_Weber, Thiel and Hammes",kids_pets,115.93,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,1d16c6962f63b3163aa0e0b32d983f9c,1356299394,45.484475,-86.38909699999999,0
1057800,1057800,2020-03-15 11:52:29,630451534402,fraud_Ortiz Group,grocery_net,26.94,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,d168175ed703ba2a313cd740efc2c083,1363348349,46.974136,-87.38242,0
1007167,1007167,2020-02-17 20:14:50,347612609554823,fraud_Pfeffer and Sons,shopping_pos,2.73,Robert,James,M,18316 Cannon Place,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,a684b352d5527e2b53cd23040193554c,1361132090,45.077866,-70.06407,0
1059202,1059202,2020-03-15 22:19:20,501831082224,"fraud_Moore, Williamson and Emmerich",home,117.91,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,77ef41efcf1b3a6d621554a95d25f5b6,1363385960,41.518025,-78.654027,0
1020485,1020485,2020-02-25 19:05:43,3583293909206278,"fraud_Runolfsdottir, Mueller and Hand",entertainment,7.83,Deborah,Fisher,F,1911 Fisher Brook,Kirtland Afb,NM,87117,35.0203,-106.5503,310,"Surveyor, land/geomatics",1978-09-30,b5c0f378559cb882c984e4b081bf80d1,1361819143,34.933865999999995,-106.931494,0
553765,553765,2019-08-24 22:03:05,6011542681743618,"fraud_Streich, Dietrich and Barton",shopping_net,6.01,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,b2f13cd9c3535bf3c8da5ad42336683b,1345845785,38.554553000000006,-78.303632,0
971226,971226,2020-01-27 18:35:16,3561212938177173,fraud_Erdman-Ebert,personal_care,47.03,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,48b2f026a9106a16e5637e0be4531351,1359311716,32.767018,-85.939863,0
116981,116981,2019-03-07 10:57:09,676173792455,"fraud_Schaefer, Fay and Hilll",entertainment,8.59,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,080a2c77261330394ec0cea567ff526d,1331117829,33.53706,-119.181481,0
641109,641109,2019-09-29 21:30:41,4158945090781624,fraud_Metz-Boehm,shopping_pos,2.7,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,324c0e313535903295aa9c0c90c8bd0e,1348954241,40.988208,-80.753765,0
301960,301960,2019-05-27 02:58:35,501882822387,"fraud_Reinger, Weissnat and Strosin",food_dining,56.57,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1961-01-21,a5238b3d320c07c689d3f93718fce8e5,1338087515,30.697181,-91.009226,0
1263059,1263059,2020-06-09 00:54:14,377550167323848,"fraud_Stehr, Jewess and Schimmel",misc_net,209.17,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02,645192e49c39eaccd2ce5b5e4405eef0,1370739254,44.959123,-70.741638,0
1269227,1269227,2020-06-11 09:08:49,3506042666828517,fraud_Bernhard Inc,gas_transport,38.72,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,2b54f386a69f862000041a95300ff840,1370941729,38.005294,-82.355837,0
1077526,1077526,2020-03-23 16:15:36,630424987505,fraud_Denesik and Sons,shopping_pos,2.42,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,5e7a1373cd252b03e8120cdd8c0fbe87,1364055336,38.976144,-80.399997,0
810867,810867,2019-12-07 05:34:48,213154573301411,fraud_Eichmann-Russel,misc_pos,38.84,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,5e2c9b3184f1f7ddf6a95651f856f7ea,1354858488,37.846877,-87.006232,0
715239,715239,2019-11-01 23:59:18,6547670341037171,fraud_Kessler Inc,travel,5.91,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,ed30221a90df86fe3335d4a56fa9f973,1351814358,39.518109,-75.423509,0
361022,361022,2019-06-17 01:45:47,371683116218417,"fraud_Swaniawski, Lowe and Robel",shopping_pos,5.0,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,1533f5f502a0f24ede092581b80fa58c,1339897547,40.3641,-73.430293,0
1218855,1218855,2020-05-24 22:14:43,348789608637806,fraud_McGlynn-Heathcote,misc_net,749.36,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,9f18b117caa8811b25d8e1bef46d9b7e,1369433683,40.38126,-98.282526,1
5393,5393,2019-01-04 12:54:27,4570636521433188,"fraud_McCullough, Hudson and Schuster",food_dining,68.01,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,1988-04-09,ba954b765ca4e3c4f545374201d779f3,1325681667,28.308306,-81.536518,0
1156905,1156905,2020-04-27 15:43:28,4390966588600992777,fraud_Johnston-Casper,travel,6.84,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,dda4324b55829601aecb2a17d1f7be8f,1367077408,34.796274,-98.004752,0
311327,311327,2019-05-30 21:48:47,4862293128558,fraud_Ullrich Ltd,kids_pets,21.51,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,1bee756585ea04c0da8ac8f1f6af57b9,1338414527,41.038723,-78.31111,0
317059,317059,2019-06-01 23:00:07,4426075337087318654,fraud_Klein Group,entertainment,273.3,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,66616,39.0645,-95.6413,163415,Clinical cytogeneticist,1975-06-25,ef5b9f7270af0d130368cb7a102291c3,1338591607,39.465365000000006,-96.079824,0
179561,179561,2019-04-04 00:51:07,180065479077096,fraud_Conroy-Cruickshank,gas_transport,82.12,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,2ee186f212fd698ee58b9a90ae049741,1333500667,40.251233,-76.632601,0
192910,192910,2019-04-09 11:09:09,376262134119629,fraud_Medhurst PLC,shopping_net,45.97,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,2c93a26c8c90d3549d16b7afb0d95b8c,1333969749,28.174305,-81.909736,0
384309,384309,2019-06-25 01:04:55,213161293389774,fraud_Metz-Boehm,shopping_pos,8.32,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,d1f75dad09fb0f216cc24041c68752ac,1340586295,43.77547,-77.22157299999999,0
538629,538629,2019-08-19 02:01:44,4900628639996,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,64.98,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,880d9920eb515c879b5b7474c3076fe3,1345341704,34.075589,-118.760144,0
151574,151574,2019-03-22 23:39:34,3508104404056005,"fraud_Douglas, Schneider and Turner",shopping_pos,3.43,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,308f53e8867f7a77eda5a2e36e8d598e,1332459574,42.060686,-89.198867,0
676106,676106,2019-10-14 21:41:34,180067784565096,fraud_Klein Group,entertainment,43.32,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,31b0fe9098796723fba6e0193b9855df,1350250894,43.274751,-88.902929,0
93318,93318,2019-02-24 22:17:31,30376238035123,"fraud_Langosh, Wintheiser and Hyatt",food_dining,27.88,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,ee17427a0b7ecebfea99316cc0eb62cc,1330121851,43.010225,-124.333298,0
894430,894430,2019-12-25 09:25:31,4501449508569485,fraud_Barrows PLC,shopping_pos,154.3,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.32899999999999,-98.0837,52,Bookseller,1990-05-22,d06abc0fa55912d55f754a57aa97b61a,1356427531,44.95564,-97.964107,0
472844,472844,2019-07-27 12:56:34,4400011257587661852,fraud_Fahey Inc,kids_pets,2.33,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,866fc3ebd76d100e5b7643b399edb890,1343393794,41.312169,-98.567057,0
943688,943688,2020-01-12 09:32:10,213186334552049,"fraud_Schumm, Bauch and Ondricka",grocery_pos,80.04,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,6e79a89f6812e6ed81c5b2868b6c6e1f,1357983130,41.786515,-79.05834300000001,0
718617,718617,2019-11-03 06:38:18,6011329966782895,fraud_Kiehn-Emmerich,grocery_pos,194.06,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1971-09-01,174cebced7b89e1e20173d7ac1716116,1351924698,36.97194,-95.188536,0
1146100,1146100,2020-04-22 10:13:31,4104312520615374,fraud_Heller-Langosh,gas_transport,62.17,Brooke,Rodriguez,F,901 Todd Gardens Apt. 466,Mountain Center,CA,92561,33.6401,-116.5567,1661,"Therapist, music",1988-09-19,67f78b607b699f602eca08dcbc025693,1366625611,34.059009,-115.608436,0
364724,364724,2019-06-18 00:40:33,30328384440870,fraud_Kling Inc,gas_transport,59.54,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,be9398cd7da206f543e67f9862a58770,1339980033,40.370767,-93.399922,0
631018,631018,2019-09-25 13:34:42,30026790933302,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,74.39,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,5528a645c0c9b026c4457118f42bbbd8,1348580082,32.359476,-91.963087,0
309138,309138,2019-05-29 23:02:33,4427805710168,fraud_Bogisich-Weimann,kids_pets,48.36,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,6bbba2c0f64168d73f5e32a7fc7517d0,1338332553,33.548787,-104.886318,0
556288,556288,2019-08-25 15:08:15,30360260465747,fraud_Labadie LLC,personal_care,36.34,Jennifer,Garcia,F,28777 Stewart Plains Apt. 495,Putnam,IL,61560,41.1949,-89.4409,754,"Presenter, broadcasting",1962-05-13,31e56716aea2ce2a92647f454417ccac,1345907295,40.248524,-90.01044399999999,0
1044172,1044172,2020-03-09 07:39:39,4859525594182537,"fraud_Rodriguez, Yost and Jenkins",misc_net,5.91,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",1990-02-25,ca65e9b080ef2bbff023965a6c4e3fe5,1362814779,41.757424,-74.050921,0
518460,518460,2019-08-11 23:33:50,3524574586339330,fraud_Upton PLC,entertainment,71.66,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,1cffe52386a34740699a7c62311473ec,1344728030,27.016934000000003,-81.393041,0
865622,865622,2019-12-18 23:56:24,676298633337,fraud_Kuhic LLC,shopping_net,1.57,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,17022cdd6866e22f383dca21a22360db,1355874984,40.301169,-80.773612,0
604092,604092,2019-09-14 04:08:17,213125815021702,fraud_Strosin-Cruickshank,grocery_pos,109.45,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,c485405f758bd12a9adf110281808f39,1347595697,42.423619,-74.030907,0
1151799,1151799,2020-04-25 17:19:28,3560697798177746,"fraud_Hauck, Dietrich and Funk",kids_pets,19.25,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,529ea9cfc3255c0e6b357d0cccafb2dc,1366910368,32.752434,-116.875668,0
612172,612172,2019-09-16 20:07:12,3560318482131952,fraud_Ziemann-Waters,health_fitness,6.78,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,ae0ee8496b10c8ffe41668fee50ebfd0,1347826032,34.080325,-88.285861,0
861605,861605,2019-12-17 19:06:14,4181833256558613886,fraud_Pacocha-Bauch,shopping_pos,1.57,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,bb0413d915f509c52bd2b64351ed6779,1355771174,35.927965,-104.875714,0
563980,563980,2019-08-28 03:55:44,4265776278887457,"fraud_Schaefer, Maggio and Daugherty",gas_transport,68.79,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,80e17f65ec0ec1bacaec5081d75725b2,1346126144,35.70082,-92.821317,0
397125,397125,2019-06-30 08:55:51,4344955088481397,fraud_Miller-Harris,misc_net,83.88,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,ee05c2f4f928828fa7d97d8ebdbebecb,1341046551,40.44421,-79.657614,0
365411,365411,2019-06-18 11:38:26,2454076758463217,fraud_Ankunding LLC,shopping_net,87.21,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,cc40bdc29a154f409b5a3a938d98e7f3,1340019506,46.340496,-94.555679,0
267225,267225,2019-05-12 17:04:44,4103158249977,fraud_Kassulke Inc,entertainment,72.03,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,1982-06-27,ea078b2337f6cf824105363cce0fe793,1336842284,33.39112,-101.953667,0
1285538,1285538,2020-06-16 17:50:26,343464013864032,fraud_Kertzmann LLC,health_fitness,5.97,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,93320c971508533a12498ac81afa32f9,1371405026,34.843686,-77.863034,0
467261,467261,2019-07-25 06:33:23,2252055259910912,fraud_Pacocha-Bauch,shopping_pos,128.96,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,b9b6fb07951b1021ea913fa7938e2bb8,1343198003,43.989557,-90.777804,0
926145,926145,2020-01-02 00:00:48,4681699462969,fraud_Heller-Langosh,gas_transport,105.69,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,59024bd77542b972fc4fb6b4374a7a7f,1357084848,35.217163,-86.583627,0
960366,960366,2020-01-21 12:11:17,4764202053279782,"fraud_Cronin, Kshlerin and Weber",health_fitness,3.47,Derek,Jones,M,198 Candace Plaza,Diamond,OH,44412,41.0935,-81.0425,2644,Air cabin crew,1981-01-06,5803b7890138cc798ca516ec41f1467a,1358770277,41.444466,-81.096977,0
3861,3861,2019-01-03 08:24:50,3551512895305309,fraud_Prohaska-Murray,gas_transport,86.66,Erika,Anderson,F,3786 Hale Corners,Rochester,KY,42273,37.2048,-86.8592,443,"Development worker, international aid",1947-07-15,eb2b77c017099ca48723ba349beb7fad,1325579090,37.604471,-86.515073,0
1085767,1085767,2020-03-27 11:47:05,2254799658404120,fraud_Deckow-O'Conner,grocery_pos,216.18,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,45e938b2ff597f41883222e38b0a0f1b,1364384825,31.572958,-82.49927,0
959782,959782,2020-01-20 22:59:11,4671727014157745,fraud_Medhurst Inc,home,103.31,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,73da0b7cf73381131823f8610ba4bd57,1358722751,41.711606,-85.72547,0
1097890,1097890,2020-04-01 03:34:15,4045036286570100739,fraud_Pfeffer and Sons,shopping_pos,4.68,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,6fba35f0249b7cb0eba008c469f0b8d6,1364787255,40.232556,-76.61794499999999,0
669722,669722,2019-10-12 20:33:36,6011104316292105,fraud_Botsford PLC,home,49.93,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,95aa3190ded8d331fa1705a925635755,1350074016,36.499832,-78.573798,0
582694,582694,2019-09-03 22:48:41,675945690716,"fraud_Lockman, West and Runte",grocery_pos,73.85,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,34813515c2804279c9b00a75d6c98bdb,1346712521,41.467604,-80.216324,0
11759,11759,2019-01-07 21:07:44,2254917871818484,fraud_Hudson-Grady,shopping_pos,189.53,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,b9010c56d442512aecfe41642984a0a2,1325970464,37.333356,-76.95583,0
966887,966887,2020-01-25 21:17:07,630469040731,fraud_Hilpert-Conroy,kids_pets,28.36,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,972fd54772f51bb0cef3603846dc2c93,1359148627,44.987117,-120.96288,0
451096,451096,2019-07-19 18:43:10,4079773899158,fraud_Carroll PLC,health_fitness,69.79,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,c1671eab8d96ee3cb24367cbfaeb1561,1342723390,45.229547,-117.315171,0
941723,941723,2020-01-11 12:35:48,4446368897795790,fraud_Collier LLC,home,78.28,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,456c8895accc54c1c25dd159c6bd0a54,1357907748,37.322572,-74.759152,0
555726,555726,2019-08-25 12:19:58,4683638447911,fraud_Gibson-Deckow,entertainment,82.22,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,eeb696ab2e6f899871069ac20a9c07ae,1345897198,30.369693,-92.430969,0
559613,559613,2019-08-26 12:01:14,6534628260579800,fraud_Bode-Rempel,kids_pets,12.71,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,db7a056e84c5da98c51fb4e53d482101,1345982474,44.55147,-73.098714,0
450939,450939,2019-07-19 17:28:57,4328928491302401,fraud_Cummerata-Hilpert,entertainment,116.11,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,8cdc4f7e9c6644eaf4a634e316a0f2be,1342718937,42.643292,-87.46727299999999,0
737439,737439,2019-11-11 04:20:35,377113842678100,"fraud_Reilly, Heaney and Cole",gas_transport,43.24,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,6fecdd19a8be66026a30f41657c9e6dc,1352607635,38.897191,-74.472504,0
523237,523237,2019-08-13 12:41:21,30273037698427,"fraud_Daugherty, Pouros and Beahan",shopping_pos,151.93,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,da56901800dcb790f16e7ce908495c3b,1344861681,34.908627,-91.231774,0
258369,258369,2019-05-08 19:15:55,4904681492230012,fraud_Ullrich Ltd,kids_pets,1.31,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,ad8d72a8d4b9a0687b46ce9299f6f570,1336504555,40.958259000000005,-73.186555,0
591913,591913,2019-09-08 11:14:21,3506042666828517,"fraud_Stroman, Hudson and Erdman",gas_transport,76.23,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,6550bd57d00ad3a15dd09bd88d1b67cf,1347102861,37.621833,-81.623672,0
54431,54431,2019-02-02 08:48:38,3537797820923602,fraud_Rutherford-Mertz,grocery_pos,127.96,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,98836,47.4852,-120.4158,584,Medical technical officer,1969-03-20,58b260755f4ec0b3da54fa3c6c80e916,1328172518,48.383118,-121.085698,0
799076,799076,2019-12-03 23:09:37,3598215285024754,"fraud_Mosciski, Ziemann and Farrell",shopping_net,29.5,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,ed28695492a1d3e2a7cfbbeca8c2a738,1354576177,40.386509,-73.58085,0
534411,534411,2019-08-17 23:46:45,4710792708725663,fraud_Boyer-Reichert,shopping_net,12.3,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",1986-12-13,2ad7b9aa5bd5db8508d6e676dca7e73a,1345247205,40.318567,-84.702554,0
